"id","date","title","word_count","summary","controlled_tags","source_tags","has_images","wordpress_url","file_path"
"2022-03-25-mindset-cheat-meals-are-a-transitional-tool","2022-03-25","Mindset: Cheat Meals are a Transitional Tool","301","We all know the cheat meal. “Eat good” all week and allow yourself one meal a week to “cheat on your diet”.","a1c-labs; family-responsibility; feasting; mindset; reversing-type-2-diabetes-journey; type-2-diabetes","Diabetes; diet; health; low-carb; mindset; NSNG; weight-loss","true","https://lessoflee.wordpress.com/2022/03/25/mindset-cheat-meals-are-a-transitional-tool/","../src/content/blog/2022-03-25-mindset-cheat-meals-are-a-transitional-tool.md"
"2022-03-26-nsv-8211-new-jeans","2022-03-26","NSV – New Jeans","19","NSV – with 8” gone from my waist – time for new jeans. Haven’t worn 40” waist in many years.","fasting; nsv; reversing-type-2-diabetes-journey","diet; fitness; healthy-living; Intermittent Fasting; NSNG; NSV; weight-loss","true","https://lessoflee.wordpress.com/2022/03/26/nsv-new-jeans/","../src/content/blog/2022-03-26-nsv-8211-new-jeans.md"
"2022-03-26-fasting-for-mental-clarity","2022-03-27","Fasting for Mental Clarity","75","I’m not going to say my extra mental alertness from my 5 day fast was the reason….but I solved the Cracker Barrel puzzle for the first time today.","family-responsibility; fasting; mindset; reversing-type-2-diabetes-journey","Fasting; healthy-living; Intermittent Fasting; mental health","true","https://lessoflee.wordpress.com/2022/03/26/fasting-for-mental-clarity/","../src/content/blog/2022-03-26-fasting-for-mental-clarity.md"
"2022-03-29-mindset-stop-micromanaging-numbers","2022-03-29","Mindset: Stop Micromanaging Numbers","527","I see this a lot. New diabetics…or newly energized to do something about it diabetics…obsessing over every blood sugar reading. The problem isn’t “being concerned”, the problem is the focus is wrong which leads to wrong analysis which...","a1c-labs; exercise; food-addiction; mindset; reversing-type-2-diabetes-journey; type-2-diabetes","Diabetes; health; mindset; weight-loss","true","https://lessoflee.wordpress.com/2022/03/29/mindset-stop-micromanaging-numbers/","../src/content/blog/2022-03-29-mindset-stop-micromanaging-numbers.md"
"2022-03-30-mindset-look-at-the-whole-not-only-the-problematic","2022-03-30","Mindset: Look at the Whole, Not Only The Problematic","369","I have to admit, I’m frustrated. I’ve been expecting my blood pressure and triglycerides to improve greatly. Neither one has. My prior experience with losing weight, and pretty much everything I’ve read – leads me to believe that...","a1c-labs; family-responsibility; feasting; mindset; reversing-type-2-diabetes-journey; type-2-diabetes","Diabetes; fitness; health; low-carb; mindset; weight-loss","true","https://lessoflee.wordpress.com/2022/03/30/551/","../src/content/blog/2022-03-30-mindset-look-at-the-whole-not-only-the-problematic.md"
"2022-03-31-cholesterol-improved","2022-03-31","Cholesterol Improved","220","Look at that gut…so much more work to do.","exercise; fasting; mindset; reversing-type-2-diabetes-journey; type-2-diabetes","Diabetes; fitness; health; healthy-living; Intermittent Fasting; NSNG; weight-loss","true","https://lessoflee.wordpress.com/2022/03/31/cholesterol-improved/","../src/content/blog/2022-03-31-cholesterol-improved.md"
"2022-04-01-genetics-or-negligence","2022-04-02","Genetics or Negligence?","488","Let’s talk genetics. Clearly genetics play a role in our lives as it relates to T2D and obesity. Growing up I used to tease my dad for his big gut. I was skinny and ate all kinds of...","a1c-labs; exercise; family-responsibility; fasting; reversing-type-2-diabetes-journey; type-2-diabetes","Diabetes; Fasting; fitness; health; healthy-living; NSNG; weight-loss","true","https://lessoflee.wordpress.com/2022/04/01/genetics-or-negligence/","../src/content/blog/2022-04-01-genetics-or-negligence.md"
"2022-04-04-why-i-exercise","2022-04-05","Why I Exercise","364","I work from home and “wiggling my fingers” is pretty much all the physical exertion my job requires. As such, I have to intentionally exercise or I’m sedentary.","a1c-labs; capability-recovery; exercise; health-identity; reversing-type-2-diabetes-journey; type-2-diabetes","Diabetes; exercise; fitness; health; healthy-living; NSNG; weight-loss","true","https://lessoflee.wordpress.com/2022/04/04/why-i-exercise/","../src/content/blog/2022-04-04-why-i-exercise.md"
"2022-04-05-the-feast-and-the-fast","2022-04-06","The Feast and The Fast","151","I feast and I fast. Two glorious meals a day followed by a time to let the body have rest from digestion, letting insulin levels fall, burning fat and healing insulin resistance.","a1c-labs; fasting; feasting; reversing-type-2-diabetes-journey; type-2-diabetes","Diabetes; diet; Fasting; health; healthy-living; Intermittent Fasting; Keto; low-carb; NSNG; vinnie-tortorich","true","https://lessoflee.wordpress.com/2022/04/05/the-feast-and-the-fast/","../src/content/blog/2022-04-05-the-feast-and-the-fast.md"
"2022-04-08-adopt-a-health-mindset-and-free-yourself-from-t2d","2022-04-08","Adopt a Health Mindset and Free Yourself from T2D","272","T2D need not be forever. Don’t listen to those trying to chain you to the disease mindset.","a1c-labs; health-identity; mindset; reversing-type-2-diabetes-journey; type-2-diabetes","Diabetes; health; healthy-living; mindset","true","https://lessoflee.wordpress.com/2022/04/08/adopt-a-health-mindset-and-free-yourself-from-t2d/","../src/content/blog/2022-04-08-adopt-a-health-mindset-and-free-yourself-from-t2d.md"
"2022-04-09-i-cantuntil-i-can-8211-complete-a-pros-only-level","2022-04-09","I can’t…until I can – Complete a ”Pros Only” level workout","216","When I started this latest journey to get healthy, one of my goals was to be able to exercise vigorously for an hour. I’ve hit the half hour mark. I couldn’t exercise vigorously at all at first.","exercise; mindset; reversing-type-2-diabetes-journey; type-2-diabetes","Diabetes; exercise; fitness; health; healthy-living; mindset; Supernatural; weight-loss","true","https://lessoflee.wordpress.com/2022/04/09/i-cantuntil-i-can-complete-a-pros-only-level-workout/","../src/content/blog/2022-04-09-i-cantuntil-i-can-8211-complete-a-pros-only-level.md"
"2022-04-11-first-day-of-new-job-8211-new-me","2022-04-11","First Day of New Job – New Me","143","Feels like the fist day of school – starting a new job today.","capability-recovery; health-identity; reversing-type-2-diabetes-journey; type-2-diabetes","Diabetes; health; healthy-living; weight-loss","true","https://lessoflee.wordpress.com/2022/04/11/first-day-of-new-job-new-me/","../src/content/blog/2022-04-11-first-day-of-new-job-8211-new-me.md"
"2022-04-13-whats-it-going-to-take","2022-04-13","What’s It Going to Take","278","Went to the John Ball Zoo this weekend. All hills and stairs. I sat down a few times but had little problem enjoying the outing with my wife’s family. Should have added “get to participate in life” to...","exercise; family-responsibility; fasting; food-addiction; mindset; reversing-type-2-diabetes-journey; type-2-diabetes","Diabetes; exercise; fitness; health; healthy-living; Intermittent Fasting; mindset; weight-loss","true","https://lessoflee.wordpress.com/2022/04/13/whats-it-going-to-take/","../src/content/blog/2022-04-13-whats-it-going-to-take.md"
"2022-04-15-if-you-could-only-see","2022-04-16","If You Could Only See","292","If you could know the joy of walking across 8 lanes of traffic with no problem doing so in time for the light … when not so long ago it was difficult.","capability-recovery; exercise; failure-restart; fasting; mindset; reversing-type-2-diabetes-journey; type-2-diabetes","Diabetes; exercise; fitness; health; healthy-living; Intermittent Fasting; mindset; weight-loss","true","https://lessoflee.wordpress.com/2022/04/15/if-you-could-only-see/","../src/content/blog/2022-04-15-if-you-could-only-see.md"
"2022-04-16-take-charge-of-your-own-health","2022-04-16","Take Charge of Your Own Health","252","You should trust your doctor! OMG, if only that were as wise as it should be. But it isn’t.","a1c-labs; reversing-type-2-diabetes-journey; type-2-diabetes","Diabetes; health; healthy-living; Jason Fung; weight-loss","true","https://lessoflee.wordpress.com/2022/04/16/take-charge-of-your-own-health/","../src/content/blog/2022-04-16-take-charge-of-your-own-health.md"
"2022-04-19-the-one-year-blessing-of-diabetes","2022-04-19","The One Year Blessing of Diabetes","407","Diabetes is a blessing? Well, it’s been a year since I talked to the diabetes specialist and found my A1c was 11.2. That scared me into action. And the action definitely resulted in an abundance of health blessings.","a1c-labs; capability-recovery; exercise; failure-restart; fasting; feasting; nsv; reversing-type-2-diabetes-journey; type-2-diabetes","Diabetes; diet; exercise; Fasting; fitness; health; healthy-living; Intermittent Fasting; Jason Fung; Keto; low-carb; NSNG; The Diabetes Code; vinnie-tortorich; weight-loss","true","https://lessoflee.wordpress.com/2022/04/19/the-one-year-blessing-of-diabetes/","../src/content/blog/2022-04-19-the-one-year-blessing-of-diabetes.md"
"2022-04-20-what-does-healing-look-like","2022-04-21","What Does Healing Look Like?","350","There is a perennial debate over T2 Diabetes being cured/reversed/put in remission. I think the nut of it is the notion that “for diabetes to be cured, you’d get to eat all the highly processed carb laden foods...","food-addiction; mindset; reversing-type-2-diabetes-journey; type-2-diabetes","Diabetes; health; healthy-living; mindset","true","https://lessoflee.wordpress.com/2022/04/20/what-does-healing-look-like/","../src/content/blog/2022-04-20-what-does-healing-look-like.md"
"2022-04-23-fasting-muscles","2022-04-23","Fasting Muscles","140","Ten years ago I had my fist health transformation and lost 80lbs. I started running 5ks. At first I couldn’t walk a half hour. But walked and walked and kept extending the time until I was walking 90...","capability-recovery; exercise; fasting; mindset; reversing-type-2-diabetes-journey","Fasting; fitness; health; Intermittent Fasting; mindset; weight-loss","true","https://lessoflee.wordpress.com/2022/04/23/fasting-muscles/","../src/content/blog/2022-04-23-fasting-muscles.md"
"2022-04-23-rolling-with-the-punches","2022-04-23","Rolling With The Punches","371","Everything doesn’t go as planned. And you don’t make the perfect choice all the time. I certainly don’t. So, here was my yesterday.","a1c-labs; family-responsibility; fasting; mindset; reversing-type-2-diabetes-journey; type-2-diabetes","Diabetes; Fasting; health; healthy-living; Intermittent Fasting; mindset; weight-loss","true","https://lessoflee.wordpress.com/2022/04/23/rolling-with-the-punches/","../src/content/blog/2022-04-23-rolling-with-the-punches.md"
"2022-04-24-spring-has-sprung-8211-doing-the-daily-work","2022-04-24","Spring Has Sprung – Doing The Daily Work","231","A glorious spring day. Started with a walk…jammin to tunes and effortlessly keeping a 17-20 min walking pace. Normally my pace is in the 24-28 min range.","a1c-labs; capability-recovery; fasting; mindset; reversing-type-2-diabetes-journey; type-2-diabetes","Diabetes; Fasting; fitness; health; healthy-living; Intermittent Fasting; mindset; NSNG; weight-loss","true","https://lessoflee.wordpress.com/2022/04/24/spring-has-sprung-doing-the-daily-work/","../src/content/blog/2022-04-24-spring-has-sprung-8211-doing-the-daily-work.md"
"2022-04-30-i-treated-myself-to-bad-food","2022-04-30","I Treated Myself to Bad Food","331","I treated myself yesterday. I don’t call them cheat meals as I’m a grown man and can eat what I want. And suffer the consequences too.","a1c-labs; exercise; failure-restart; fasting; feasting; food-addiction; reversing-type-2-diabetes-journey; type-2-diabetes","Diabetes; diet; exercise; Fasting; health; healthy-living; Intermittent Fasting; low-carb; NSNG","true","https://lessoflee.wordpress.com/2022/04/30/i-treated-myself-to-bad-food/","../src/content/blog/2022-04-30-i-treated-myself-to-bad-food.md"
"2022-04-30-mindset-doing-as-much-as-needed","2022-05-01","Mindset: Doing as Much as Needed","394","You do what you have to do. I fast as much as —I— need to do to make progress in my health.","a1c-labs; exercise; fasting; feasting; food-addiction; mindset; reversing-type-2-diabetes-journey; type-2-diabetes","Diabetes; diet; exercise; Fasting; fitness; health; healthy-living; Intermittent Fasting; low-carb; mindset; weight-loss","true","https://lessoflee.wordpress.com/2022/04/30/doing-the-needful/","../src/content/blog/2022-04-30-mindset-doing-as-much-as-needed.md"
"2022-05-02-another-goal-achieved-8211-i-can-exercise-for-an-h","2022-05-02","Another Goal Achieved – I can exercise for an hour","179","I played VR table tennis for just shy of an hour yesterday. Then I remembered that I had set some goals in the beginning.","exercise; reversing-type-2-diabetes-journey; type-2-diabetes","Diabetes; exercise; fitness; health; healthy-living; weight-loss","true","https://lessoflee.wordpress.com/2022/05/02/another-goal-achieved-i-can-exercise-for-an-hour/","../src/content/blog/2022-05-02-another-goal-achieved-8211-i-can-exercise-for-an-h.md"
"2022-05-02-sleep-progress","2022-05-02","Sleep Progress","229","Three nights in a row of relatively good sleep. Good sleep is vital to health, and I’m not a good sleeper.","exercise; failure-restart; humor-voice; reversing-type-2-diabetes-journey","health; sleep","true","https://lessoflee.wordpress.com/2022/05/02/sleep-progress-2/","../src/content/blog/2022-05-02-sleep-progress.md"
